Entity,Code,Year,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from other renewables including bioenergy (TWh)
Bahrain,BHR,2008,0,0,0,0
Bahrain,BHR,2009,0,0,0,0
Bahrain,BHR,2010,0,0,0,0
Bahrain,BHR,2011,0,0,0,0
Bahrain,BHR,2012,0,0,0,0
Bahrain,BHR,2013,0,0,0,0
Bahrain,BHR,2014,0,0,0.01,0
Bahrain,BHR,2015,0,0,0.01,0
Bahrain,BHR,2016,0,0,0.01,0
Bahrain,BHR,2017,0,0,0.01,0
Bahrain,BHR,2018,0,0,0.01,0
Bahrain,BHR,2019,0,0,0.01,0
Bahrain,BHR,2020,0,0,0.01,0
Bangladesh,BGD,1971,0,0,0,0
Bangladesh,BGD,1972,0,0.175,0,0
Bangladesh,BGD,1973,0,0.331,0,0
Bangladesh,BGD,1974,0,0.243,0,0
Bangladesh,BGD,1975,0,0.436,0,0
Bangladesh,BGD,1976,0,0.494,0,0
Bangladesh,BGD,1977,0,0.437,0,0
Bangladesh,BGD,1978,0,0.506,0,0
Bangladesh,BGD,1979,0,0.587,0,0
Bangladesh,BGD,1980,0,0.583,0,0
Bangladesh,BGD,1981,0,0.625,0,0
Bangladesh,BGD,1982,0,0.523,0,0
Bangladesh,BGD,1983,0,0.662,0,0
Bangladesh,BGD,1984,0,0.897,0,0
Bangladesh,BGD,1985,0,0.739,0,0
Bangladesh,BGD,1986,0,0.45,0,0
Bangladesh,BGD,1987,0,0.517,0,0
Bangladesh,BGD,1988,0,0.675,0,0
Bangladesh,BGD,1989,0,0.92,0,0
Bangladesh,BGD,1990,0,0.884,0,0
Bangladesh,BGD,1991,0,0.838,0,0
Bangladesh,BGD,1992,0,0.796,0,0
Bangladesh,BGD,1993,0,0.608,0,0
Bangladesh,BGD,1994,0,0.847,0,0
Bangladesh,BGD,1995,0,0.372,0,0
Bangladesh,BGD,1996,0,0.739,0,0
Bangladesh,BGD,1997,0,0.719,0,0
Bangladesh,BGD,1998,0,0.865,0,0
Bangladesh,BGD,1999,0,0.833,0,0
Bangladesh,BGD,2000,0,0.94,0,0
Bangladesh,BGD,2001,0,0.98,0,0
Bangladesh,BGD,2002,0,1.05,0,0
Bangladesh,BGD,2003,0,1.12,0,0
Bangladesh,BGD,2004,0,1.21,0,0
Bangladesh,BGD,2005,0,1.28,0,0
Bangladesh,BGD,2006,0,1.38,0.01,0
Bangladesh,BGD,2007,0,0.74,0.02,0
Bangladesh,BGD,2008,0,0.94,0.02,0
Bangladesh,BGD,2009,0,0.44,0.03,0
Bangladesh,BGD,2010,0,0.76,0.07,0.01
Bangladesh,BGD,2011,0,0.92,0.06,0.01
Bangladesh,BGD,2012,0,0.82,0,0.02
Bangladesh,BGD,2013,0,0.94,0.14,0.02
Bangladesh,BGD,2014,0,0.62,0.17,0.03
Bangladesh,BGD,2015,0.01,0.59,0.21,0.03
Bangladesh,BGD,2016,0.01,1.01,0.23,0.03
Bangladesh,BGD,2017,0.01,1.03,0.27,0.03
Bangladesh,BGD,2018,0.01,1.08,0.29,0.03
Bangladesh,BGD,2019,0.01,0.82,0.37,0.03
Bangladesh,BGD,2020,0.01,0.61,0.42,0.03
Bangladesh,BGD,2021,0.01,0.48,0.58,0.03
Barbados,BRB,2000,0,0,0,0
Barbados,BRB,2001,0,0,0,0
Barbados,BRB,2002,0,0,0,0
Barbados,BRB,2003,0,0,0,0
Barbados,BRB,2004,0,0,0,0
Barbados,BRB,2005,0,0,0,0
Barbados,BRB,2006,0,0,0,0
Barbados,BRB,2007,0,0,0,0
Barbados,BRB,2008,0,0,0,0
Barbados,BRB,2009,0,0,0,0
Barbados,BRB,2010,0,0,0,0
Barbados,BRB,2011,0,0,0,0
Barbados,BRB,2012,0,0,0,0
Barbados,BRB,2013,0,0,0,0
Barbados,BRB,2014,0,0,0.01,0
Barbados,BRB,2015,0,0,0.01,0
Barbados,BRB,2016,0,0,0.03,0
Barbados,BRB,2017,0,0,0.03,0
Barbados,BRB,2018,0,0,0.04,0
Barbados,BRB,2019,0,0,0.04,0
Barbados,BRB,2020,0,0,0.04,0
Belarus,BLR,1985,0,0.02,0,0
Belarus,BLR,1986,0,0.02,0,0
Belarus,BLR,1987,0,0.02,0,0
Belarus,BLR,1988,0,0.02,0,0
Belarus,BLR,1989,0,0.02,0,0
Belarus,BLR,1990,0,0.02,0,0
Belarus,BLR,1991,0,0.018,0,0
Belarus,BLR,1992,0,0.017,0,0
Belarus,BLR,1993,0,0.019,0,0
Belarus,BLR,1994,0,0.019,0,0
Belarus,BLR,1995,0,0.02,0,0
Belarus,BLR,1996,0,0.016,0,0
Belarus,BLR,1997,0,0.021,0,0
Belarus,BLR,1998,0,0.028,0,0
Belarus,BLR,1999,0,0.019,0,0
Belarus,BLR,2000,0,0.03,0,0
Belarus,BLR,2001,0,0.03,0,0
Belarus,BLR,2002,0,0.03,0,0
Belarus,BLR,2003,0,0.03,0,0
Belarus,BLR,2004,0,0.03,0,0
Belarus,BLR,2005,0,0.04,0,0
Belarus,BLR,2006,0,0.04,0,0.02
Belarus,BLR,2007,0,0.04,0,0.03
Belarus,BLR,2008,0,0.04,0,0.07
Belarus,BLR,2009,0,0.04,0,0.06
Belarus,BLR,2010,0,0.05,0,0.07
Belarus,BLR,2011,0,0.04,0,0.08
Belarus,BLR,2012,0.01,0.07,0,0.07
Belarus,BLR,2013,0.01,0.14,0,0.14
Belarus,BLR,2014,0.01,0.12,0,0.14
Belarus,BLR,2015,0.03,0.11,0.01,0.13
Belarus,BLR,2016,0.08,0.14,0.03,0.15
Belarus,BLR,2017,0.1,0.4,0.09,0.15
Belarus,BLR,2018,0.1,0.32,0.18,0.21
Belarus,BLR,2019,0.18,0.34,0.18,0.23
Belarus,BLR,2020,0.19,0.39,0.17,0.51
Belarus,BLR,2021,0.2,0.39,0.19,0.51
Belgium,BEL,1965,0,0.272,0,0
Belgium,BEL,1966,0,0.299,0,0
Belgium,BEL,1967,0,0.238,0,0
Belgium,BEL,1968,0,0.244,0,0
Belgium,BEL,1969,0,0.23,0,0
Belgium,BEL,1970,0,0.246,0,0
Belgium,BEL,1971,0,0.134,0,0
Belgium,BEL,1972,0,0.18,0,0
Belgium,BEL,1973,0,0.171,0,0.116
Belgium,BEL,1974,0,0.24,0,0.108
Belgium,BEL,1975,0,0.183,0,0.083
Belgium,BEL,1976,0,0.109,0,0.057
Belgium,BEL,1977,0,0.224,0,0.247
Belgium,BEL,1978,0,0.223,0,0.26
Belgium,BEL,1979,0,0.234,0,0.315
Belgium,BEL,1980,0,0.278,0,0.3
Belgium,BEL,1981,0,0.381,0,0.291
Belgium,BEL,1982,0,0.333,0,0.046
Belgium,BEL,1983,0,0.336,0,0.022
Belgium,BEL,1984,0,0.351,0,0.024
Belgium,BEL,1985,0,0.287,0,0.053
Belgium,BEL,1986,0,0.343,0,0.119
Belgium,BEL,1987,0.006,0.429,0,0.142
Belgium,BEL,1988,0.008,0.359,0,0.18
Belgium,BEL,1989,0.007,0.305,0,0.191
Belgium,BEL,1990,0.01,0.27,0,0.28
Belgium,BEL,1991,0.01,0.23,0,0.3
Belgium,BEL,1992,0.01,0.34,0,0.27
Belgium,BEL,1993,0.01,0.25,0,0.25
Belgium,BEL,1994,0.01,0.35,0,0.25
Belgium,BEL,1995,0.01,0.34,0,0.32
Belgium,BEL,1996,0.01,0.24,0,0.31
Belgium,BEL,1997,0.01,0.31,0,0.28
Belgium,BEL,1998,0.01,0.39,0,0.36
Belgium,BEL,1999,0.01,0.34,0,0.5
Belgium,BEL,2000,0.02,0.46,0,0.57
Belgium,BEL,2001,0.04,0.44,0,0.6
Belgium,BEL,2002,0.06,0.36,0,0.72
Belgium,BEL,2003,0.09,0.25,0,0.86
Belgium,BEL,2004,0.14,0.32,0,1.04
Belgium,BEL,2005,0.23,0.29,0,1.59
Belgium,BEL,2006,0.37,0.36,0,2.23
Belgium,BEL,2007,0.49,0.39,0.01,2.6
Belgium,BEL,2008,0.64,0.41,0.04,3.33
Belgium,BEL,2009,1,0.33,0.17,3.95
Belgium,BEL,2010,1.29,0.31,0.56,4.38
Belgium,BEL,2011,2.31,0.2,1.17,4.63
Belgium,BEL,2012,2.75,0.36,2.15,5.24
Belgium,BEL,2013,3.66,0.38,2.64,5.03
Belgium,BEL,2014,4.62,0.29,2.89,4.41
Belgium,BEL,2015,5.57,0.32,3.06,5.5
Belgium,BEL,2016,5.42,0.37,3.1,5.36
Belgium,BEL,2017,6.52,0.27,3.31,5.7
Belgium,BEL,2018,7.57,0.29,3.9,5.41
Belgium,BEL,2019,9.75,0.3,4.25,5.16
Belgium,BEL,2020,12.76,0.27,5.11,5.27
Belgium,BEL,2021,12.56,0.34,5.51,5.08
Belize,BLZ,2000,0,0.09,0,0.02
Belize,BLZ,2001,0,0.09,0,0.01
Belize,BLZ,2002,0,0.09,0,0.02
Belize,BLZ,2003,0,0.06,0,0.01
Belize,BLZ,2004,0,0.06,0,0.01
Belize,BLZ,2005,0,0.07,0,0.01
Belize,BLZ,2006,0,0.18,0,0.01
Belize,BLZ,2007,0,0.18,0,0.01
Belize,BLZ,2008,0,0.2,0,0
Belize,BLZ,2009,0,0.19,0,0.02
Belize,BLZ,2010,0,0.26,0,0.07
Belize,BLZ,2011,0,0.25,0,0.05
Belize,BLZ,2012,0,0.21,0,0.08
Belize,BLZ,2013,0,0.26,0,0.06
Belize,BLZ,2014,0,0.26,0,0.08
Belize,BLZ,2015,0,0.24,0,0.09
Belize,BLZ,2016,0,0.26,0,0.11
Belize,BLZ,2017,0,0.27,0,0.22
Belize,BLZ,2018,0,0.25,0,0.25
Belize,BLZ,2019,0,0.3,0,0.17
Belize,BLZ,2020,0,0.08,0,0.17
Benin,BEN,2000,0,0,0,0
Benin,BEN,2001,0,0,0,0
Benin,BEN,2002,0,0,0,0
Benin,BEN,2003,0,0,0,0
Benin,BEN,2004,0,0,0,0
Benin,BEN,2005,0,0,0,0
Benin,BEN,2006,0,0,0,0
Benin,BEN,2007,0,0,0,0
Benin,BEN,2008,0,0,0,0
Benin,BEN,2009,0,0,0,0
Benin,BEN,2010,0,0,0,0
Benin,BEN,2011,0,0,0,0
Benin,BEN,2012,0,0,0,0
Benin,BEN,2013,0,0,0,0
Benin,BEN,2014,0,0,0,0
Benin,BEN,2015,0,0,0,0
Benin,BEN,2016,0,0,0,0
Benin,BEN,2017,0,0,0,0
Benin,BEN,2018,0,0,0,0
Benin,BEN,2019,0,0,0.01,0
Benin,BEN,2020,0,0,0.01,0
Bhutan,BTN,2000,0,1.79,0,0
Bhutan,BTN,2001,0,1.92,0,0
Bhutan,BTN,2002,0,2.18,0,0
Bhutan,BTN,2003,0,2.5,0,0
Bhutan,BTN,2004,0,2.33,0,0
Bhutan,BTN,2005,0,2.62,0,0
Bhutan,BTN,2006,0,4.47,0,0
Bhutan,BTN,2007,0,6.49,0,0
Bhutan,BTN,2008,0,6.89,0,0
Bhutan,BTN,2009,0,6.93,0,0
Bhutan,BTN,2010,0,7.26,0,0
Bhutan,BTN,2011,0,6.97,0,0
Bhutan,BTN,2012,0,6.74,0,0
Bhutan,BTN,2013,0,7.53,0,0
Bhutan,BTN,2014,0,7.15,0,0
Bhutan,BTN,2015,0,7.73,0,0
Bhutan,BTN,2016,0,7.88,0,0
Bhutan,BTN,2017,0,7.65,0,0
Bhutan,BTN,2018,0,6.89,0,0
Bhutan,BTN,2019,0,8.95,0,0
Bhutan,BTN,2020,0,8.95,0,0
Bolivia,BOL,2000,0,1.95,0,0.14
Bolivia,BOL,2001,0,2.11,0,0.14
Bolivia,BOL,2002,0,2.18,0,0.15
Bolivia,BOL,2003,0,1.97,0,0.17
Bolivia,BOL,2004,0,2.13,0,0.48
Bolivia,BOL,2005,0,1.94,0,0.59
Bolivia,BOL,2006,0,2.14,0,0.63
Bolivia,BOL,2007,0,2.3,0,1
Bolivia,BOL,2008,0,2.29,0,1.03
Bolivia,BOL,2009,0,2.27,0,0.98
Bolivia,BOL,2010,0,2.16,0,1.15
Bolivia,BOL,2011,0,2.32,0,1.23
Bolivia,BOL,2012,0,2.33,0,0.82
Bolivia,BOL,2013,0,2.51,0,0.76
Bolivia,BOL,2014,0.01,2.23,0.01,1.11
Bolivia,BOL,2015,0.01,2.44,0,1.24
Bolivia,BOL,2016,0.04,1.7,0.01,1.49
Bolivia,BOL,2017,0.06,2.21,0.01,1.44
Bolivia,BOL,2018,0.06,2.59,0.13,1.53
Bolivia,BOL,2019,0.07,3.22,0.19,0.52
Bolivia,BOL,2020,0.06,2.94,0.25,0.51
Bolivia,BOL,2021,0.11,3.22,0.35,0.56
Bosnia and Herzegovina,BIH,2000,0,5.04,0,0
Bosnia and Herzegovina,BIH,2001,0,5.13,0,0
Bosnia and Herzegovina,BIH,2002,0,5.22,0,0
Bosnia and Herzegovina,BIH,2003,0,4.46,0,0
Bosnia and Herzegovina,BIH,2004,0,5.92,0,0
Bosnia and Herzegovina,BIH,2005,0,5.94,0,0
Bosnia and Herzegovina,BIH,2006,0,5.8,0,0
Bosnia and Herzegovina,BIH,2007,0,3.96,0,0
Bosnia and Herzegovina,BIH,2008,0,4.82,0,0
Bosnia and Herzegovina,BIH,2009,0,6.18,0,0
Bosnia and Herzegovina,BIH,2010,0,7.95,0,0
Bosnia and Herzegovina,BIH,2011,0,4.34,0,0
Bosnia and Herzegovina,BIH,2012,0,4.17,0,0
Bosnia and Herzegovina,BIH,2013,0,7.16,0,0
Bosnia and Herzegovina,BIH,2014,0,5.88,0,0
Bosnia and Herzegovina,BIH,2015,0,5.49,0,0
Bosnia and Herzegovina,BIH,2016,0,5.59,0.02,0.01
Bosnia and Herzegovina,BIH,2017,0,3.75,0.02,0.01
Bosnia and Herzegovina,BIH,2018,0.1,6.35,0.02,0.01
Bosnia and Herzegovina,BIH,2019,0.25,6.02,0.03,0.02
Bosnia and Herzegovina,BIH,2020,0.26,6.1,0.05,0.02
Bosnia and Herzegovina,BIH,2021,0.39,7.37,0.05,0.02
Botswana,BWA,2000,0,0,0,0
Botswana,BWA,2001,0,0,0,0
Botswana,BWA,2002,0,0,0,0
Botswana,BWA,2003,0,0,0,0
Botswana,BWA,2004,0,0,0,0
Botswana,BWA,2005,0,0,0,0
Botswana,BWA,2006,0,0,0,0
Botswana,BWA,2007,0,0,0,0
Botswana,BWA,2008,0,0,0,0
Botswana,BWA,2009,0,0,0,0
Botswana,BWA,2010,0,0,0,0
Botswana,BWA,2011,0,0,0,0
Botswana,BWA,2012,0,0,0,0
Botswana,BWA,2013,0,0,0,0
Botswana,BWA,2014,0,0,0,0
Botswana,BWA,2015,0,0,0,0
Botswana,BWA,2016,0,0,0,0
Botswana,BWA,2017,0,0,0,0
Botswana,BWA,2018,0,0,0,0
Botswana,BWA,2019,0,0,0,0
Botswana,BWA,2020,0,0,0,0
Brazil,BRA,1965,0,25.515,0,0
Brazil,BRA,1966,0,27.906,0,0
Brazil,BRA,1967,0,29.189,0,0
Brazil,BRA,1968,0,30.55,0,0
Brazil,BRA,1969,0,32.692,0,0
Brazil,BRA,1970,0,39.801,0,0.515
Brazil,BRA,1971,0,43.199,0,0.633
Brazil,BRA,1972,0,50.681,0,0.717
Brazil,BRA,1973,0,57.89,0,0.751
Brazil,BRA,1974,0,65.679,0,0.785
Brazil,BRA,1975,0,72.287,0,0.867
Brazil,BRA,1976,0,82.913,0,0.864
Brazil,BRA,1977,0,93.48,0,1.117
Brazil,BRA,1978,0,102.746,0,1.332
Brazil,BRA,1979,0,116.58,0,1.776
Brazil,BRA,1980,0,128.907,0,1.806
Brazil,BRA,1981,0,130.765,0,1.874
Brazil,BRA,1982,0,141.132,0,2.178
Brazil,BRA,1983,0,151.475,0,2.984
Brazil,BRA,1984,0,166.593,0,2.852
Brazil,BRA,1985,0,178.375,0,3.067
Brazil,BRA,1986,0,182.419,0,3.194
Brazil,BRA,1987,0,185.6,0,3.566
Brazil,BRA,1988,0,199.093,0,3.34
Brazil,BRA,1989,0,204.69,0,3.403
Brazil,BRA,1990,0,206.708,0,3.859
Brazil,BRA,1991,0,217.782,0,4
Brazil,BRA,1992,0,223.343,0,4.929
Brazil,BRA,1993,0,235.065,0,4.984
Brazil,BRA,1994,0,242.705,0,5.388
Brazil,BRA,1995,0,253.905,0,5.594
Brazil,BRA,1996,0.002,265.769,0,6.753
Brazil,BRA,1997,0.004,278.972,0,7.379
Brazil,BRA,1998,0.005,291.469,0,7.505
Brazil,BRA,1999,0.002,293,0,8.376
Brazil,BRA,2000,0,301.36,0,7.41
Brazil,BRA,2001,0.04,265.2,0,8.47
Brazil,BRA,2002,0.06,283.23,0,9.66
Brazil,BRA,2003,0.06,302.56,0,11.26
Brazil,BRA,2004,0.06,317.59,0,11.78
Brazil,BRA,2005,0.09,334.08,0,12.79
Brazil,BRA,2006,0.24,345.32,0,13.99
Brazil,BRA,2007,0.64,370.27,0,16.97
Brazil,BRA,2008,0.84,365.86,0,18.91
Brazil,BRA,2009,1.24,387.08,0,21.81
Brazil,BRA,2010,2.18,399.26,0,30.52
Brazil,BRA,2011,2.7,424.05,0,31.29
Brazil,BRA,2012,5.05,411.19,0.01,34.35
Brazil,BRA,2013,6.58,387.08,0,39.22
Brazil,BRA,2014,12.21,369.7,0.02,45.05
Brazil,BRA,2015,21.63,356.15,0.06,47.7
Brazil,BRA,2016,33.49,377.1,0.09,49.18
Brazil,BRA,2017,42.37,367.2,0.83,50.51
Brazil,BRA,2018,48.47,385.08,3.46,51.97
Brazil,BRA,2019,55.99,393.9,6.66,52.39
Brazil,BRA,2020,57.05,409.5,10.75,50.92
Brazil,BRA,2021,72.24,371.81,12.48,48.97
British Virgin Islands,VGB,2000,0,0,0,0
British Virgin Islands,VGB,2001,0,0,0,0
British Virgin Islands,VGB,2002,0,0,0,0
British Virgin Islands,VGB,2003,0,0,0,0
British Virgin Islands,VGB,2004,0,0,0,0
British Virgin Islands,VGB,2005,0,0,0,0
British Virgin Islands,VGB,2006,0,0,0,0
British Virgin Islands,VGB,2007,0,0,0,0
British Virgin Islands,VGB,2008,0,0,0,0
British Virgin Islands,VGB,2009,0,0,0,0
British Virgin Islands,VGB,2010,0,0,0,0
British Virgin Islands,VGB,2011,0,0,0,0
British Virgin Islands,VGB,2012,0,0,0,0
British Virgin Islands,VGB,2013,0,0,0,0
British Virgin Islands,VGB,2014,0,0,0,0
British Virgin Islands,VGB,2015,0,0,0,0
British Virgin Islands,VGB,2016,0,0,0,0
British Virgin Islands,VGB,2017,0,0,0,0
British Virgin Islands,VGB,2018,0,0,0,0
British Virgin Islands,VGB,2019,0,0,0,0
British Virgin Islands,VGB,2020,0,0,0,0
Brunei,BRN,2000,0,0,0,0
Brunei,BRN,2001,0,0,0,0
Brunei,BRN,2002,0,0,0,0
Brunei,BRN,2003,0,0,0,0
Brunei,BRN,2004,0,0,0,0
Brunei,BRN,2005,0,0,0,0
Brunei,BRN,2006,0,0,0,0
Brunei,BRN,2007,0,0,0,0
Brunei,BRN,2008,0,0,0,0
Brunei,BRN,2009,0,0,0,0
Brunei,BRN,2010,0,0,0,0
Brunei,BRN,2011,0,0,0,0
Brunei,BRN,2012,0,0,0,0
Brunei,BRN,2013,0,0,0,0
Brunei,BRN,2014,0,0,0,0
Brunei,BRN,2015,0,0,0,0
Brunei,BRN,2016,0,0,0,0
Brunei,BRN,2017,0,0,0,0
Brunei,BRN,2018,0,0,0,0
Brunei,BRN,2019,0,0,0,0
Brunei,BRN,2020,0,0,0,0
Bulgaria,BGR,1965,0,2,0,0
Bulgaria,BGR,1966,0,2.01,0,0
Bulgaria,BGR,1967,0,2.022,0,0
Bulgaria,BGR,1968,0,1.305,0,0
Bulgaria,BGR,1969,0,1.839,0,0
Bulgaria,BGR,1970,0,2.152,0,0
Bulgaria,BGR,1971,0,2.17,0,0
Bulgaria,BGR,1972,0,2.095,0,0
Bulgaria,BGR,1973,0,2.57,0,0
Bulgaria,BGR,1974,0,2.08,0,0
Bulgaria,BGR,1975,0,2.453,0,0
Bulgaria,BGR,1976,0,2.954,0,0
Bulgaria,BGR,1977,0,3.529,0,0
Bulgaria,BGR,1978,0,2.909,0,0
Bulgaria,BGR,1979,0,3.311,0,0
Bulgaria,BGR,1980,0,3.713,0,0
Bulgaria,BGR,1981,0,3.618,0,0
Bulgaria,BGR,1982,0,3.05,0,0
Bulgaria,BGR,1983,0,3.353,0,0
Bulgaria,BGR,1984,0,3.26,0,0
Bulgaria,BGR,1985,0,2.237,0,0
Bulgaria,BGR,1986,0,2.326,0,0
Bulgaria,BGR,1987,0,2.537,0,0
Bulgaria,BGR,1988,0,2.596,0,0
Bulgaria,BGR,1989,0,2.691,0,0
Bulgaria,BGR,1990,0,1.63,0,0
Bulgaria,BGR,1991,0,2.27,0,0
Bulgaria,BGR,1992,0,1.9,0,0
Bulgaria,BGR,1993,0,1.79,0,0
Bulgaria,BGR,1994,0,1.3,0,0
Bulgaria,BGR,1995,0,2.17,0,0
Bulgaria,BGR,1996,0,2.89,0,0
Bulgaria,BGR,1997,0,2.72,0,0
Bulgaria,BGR,1998,0,3.07,0,0
Bulgaria,BGR,1999,0,2.73,0,0
Bulgaria,BGR,2000,0,2.63,0,0
Bulgaria,BGR,2001,0,1.65,0,0
Bulgaria,BGR,2002,0,2.12,0,0
Bulgaria,BGR,2003,0,2.99,0,0
Bulgaria,BGR,2004,0,3.14,0,0
Bulgaria,BGR,2005,0,4.3,0,0
Bulgaria,BGR,2006,0.02,4.21,0,0
Bulgaria,BGR,2007,0.05,2.83,0,0
Bulgaria,BGR,2008,0.12,2.79,0,0.02
Bulgaria,BGR,2009,0.24,3.43,0,0.01
Bulgaria,BGR,2010,0.68,5.03,0.01,0.04
Bulgaria,BGR,2011,0.86,2.87,0.1,0.06
Bulgaria,BGR,2012,1.22,3.18,0.81,0.07
Bulgaria,BGR,2013,1.37,4.04,1.36,0.11
Bulgaria,BGR,2014,1.33,4.6,1.25,0.2
Bulgaria,BGR,2015,1.45,5.65,1.38,0.27
Bulgaria,BGR,2016,1.42,3.88,1.39,0.35
Bulgaria,BGR,2017,1.5,2.83,1.4,0.4
Bulgaria,BGR,2018,1.32,5.15,1.34,1.57
Bulgaria,BGR,2019,1.32,2.93,1.44,1.82
Bulgaria,BGR,2020,1.48,2.82,1.48,1.7
Bulgaria,BGR,2021,1.43,4.8,1.48,1.69
Burkina Faso,BFA,2000,0,0.1,0,0
Burkina Faso,BFA,2001,0,0.05,0,0
Burkina Faso,BFA,2002,0,0.06,0,0
Burkina Faso,BFA,2003,0,0.1,0,0
Burkina Faso,BFA,2004,0,0.1,0,0
Burkina Faso,BFA,2005,0,0.1,0,0
Burkina Faso,BFA,2006,0,0.08,0,0
Burkina Faso,BFA,2007,0,0.11,0,0
Burkina Faso,BFA,2008,0,0.13,0,0
Burkina Faso,BFA,2009,0,0.13,0,0
Burkina Faso,BFA,2010,0,0.12,0.01,0
Burkina Faso,BFA,2011,0,0.08,0.01,0
Burkina Faso,BFA,2012,0,0.1,0.01,0
Burkina Faso,BFA,2013,0,0.11,0.01,0
Burkina Faso,BFA,2014,0,0.09,0.01,0
Burkina Faso,BFA,2015,0,0.09,0.01,0
Burkina Faso,BFA,2016,0,0.14,0.02,0
Burkina Faso,BFA,2017,0,0.13,0.03,0
Burkina Faso,BFA,2018,0,0.13,0.05,0
Burkina Faso,BFA,2019,0,0.11,0.05,0
Burkina Faso,BFA,2020,0,0.11,0.05,0
Burundi,BDI,2000,0,0.1,0,0
Burundi,BDI,2001,0,0.11,0,0
Burundi,BDI,2002,0,0.13,0,0
Burundi,BDI,2003,0,0.1,0,0
Burundi,BDI,2004,0,0.09,0,0
Burundi,BDI,2005,0,0.09,0,0
Burundi,BDI,2006,0,0.09,0,0
Burundi,BDI,2007,0,0.12,0,0
Burundi,BDI,2008,0,0.11,0,0
Burundi,BDI,2009,0,0.12,0,0
Burundi,BDI,2010,0,0.14,0,0
Burundi,BDI,2011,0,0.13,0,0
Burundi,BDI,2012,0,0.14,0,0
Burundi,BDI,2013,0,0.14,0,0.01
Burundi,BDI,2014,0,0.14,0,0.01
Burundi,BDI,2015,0,0.14,0,0.01
Burundi,BDI,2016,0,0.14,0.01,0.01
Burundi,BDI,2017,0,0.19,0.01,0.01
Burundi,BDI,2018,0,0.15,0.01,0.01
Burundi,BDI,2019,0,0.22,0.01,0.01
Burundi,BDI,2020,0,0.22,0.01,0.01
Burundi,BDI,2021,0,0.16,0.01,0.01
CIS,,1965,0,81.434,0,0
CIS,,1966,0,91.823,0,0
CIS,,1967,0,88.571,0,0
CIS,,1968,0,104.04,0,0
CIS,,1969,0,115.181,0,0
CIS,,1970,0,124.377,0,0
CIS,,1971,0,126.099,0,0
CIS,,1972,0,122.899,0,0
CIS,,1973,0,122.345,0,0
CIS,,1974,0,132.03,0,0
CIS,,1975,0,125.987,0,0
CIS,,1976,0,135.735,0,0
CIS,,1977,0,147.014,0,0
CIS,,1978,0,169.701,0,0
CIS,,1979,0,172.023,0,0
CIS,,1980,0,183.938,0,0
CIS,,1981,0,186.744,0,0
CIS,,1982,0,174.677,0,0
CIS,,1983,0,180.362,0,0
CIS,,1984,0,202.988,0,0
CIS,,1985,0,194.092,0,0
CIS,,1986,0,195.201,0,0
CIS,,1987,0,196.978,0,0
CIS,,1988,0,204.92,0,0
CIS,,1989,0,199.157,0,0
CIS,,1990,0,211.239,0,0.065
CIS,,1991,0,211.458,0,0.065
CIS,,1992,0,216,0,0.063
CIS,,1993,0,222.579,0,0.06
CIS,,1994,0,226.33,0,0.061
CIS,,1995,0,220.315,0,0.059
CIS,,1996,0,198.816,0,0.057
CIS,,1997,0,197.854,0,0.057
CIS,,1998,0,198.338,0,0.058
CIS,,1999,0,203.164,0,0.058
CIS,,2000,0.002,208.43,0,0.079
CIS,,2001,0.003,217.306,0,0.114
CIS,,2002,0.006,207.324,0,0.173
CIS,,2003,0.009,205.714,0,0.366
CIS,,2004,0.008,225.788,0,0.45
CIS,,2005,0.008,223.522,0,0.451
CIS,,2006,0.009,222.011,0,0.508
CIS,,2007,0.01,227.409,0,0.498
CIS,,2008,0.008,207.667,0,0.522
CIS,,2009,0.011,218.319,0,0.557
CIS,,2010,0.01,216.838,0,0.621
CIS,,2011,0.013,212.748,0.002,0.652
CIS,,2012,0.018,213.037,0.006,0.598
CIS,,2013,0.021,229.437,0.019,0.634
CIS,,2014,0.126,221.144,0.177,0.733
CIS,,2015,0.329,215.426,0.411,0.682
CIS,,2016,0.524,236.336,0.636,0.643
CIS,,2017,0.607,240.847,0.781,0.735
CIS,,2018,0.829,244.313,0.953,0.727
CIS,,2019,1.34,248.467,1.693,0.765
CIS,,2020,2.599,265.587,4.754,0.76
Cambodia,KHM,2000,0,0.05,0,0
Cambodia,KHM,2001,0,0.03,0,0
Cambodia,KHM,2002,0,0.03,0,0
Cambodia,KHM,2003,0,0.04,0,0
Cambodia,KHM,2004,0,0.03,0,0
Cambodia,KHM,2005,0,0.04,0,0
Cambodia,KHM,2006,0,0.05,0,0.08
Cambodia,KHM,2007,0,0.05,0,0.11
Cambodia,KHM,2008,0,0.04,0,0.12
Cambodia,KHM,2009,0,0.04,0,0.11
Cambodia,KHM,2010,0,0.03,0,0.09
Cambodia,KHM,2011,0,0.05,0,0.1
Cambodia,KHM,2012,0,0.51,0,0.33
Cambodia,KHM,2013,0,1.01,0,0.23
Cambodia,KHM,2014,0,1.83,0,0.11
Cambodia,KHM,2015,0,1.98,0,0.15
Cambodia,KHM,2016,0,2.59,0,0.18
Cambodia,KHM,2017,0,2.71,0,0.32
Cambodia,KHM,2018,0,4.69,0.02,0.26
Cambodia,KHM,2019,0,4.03,0.09,0.34
Cambodia,KHM,2020,0,3.49,0.09,0.34
