external_ref,status,source,chargeback
1XKaYKNAdEkuRKvKWEcAg,TRUE,GLOBALPAY,FALSE
1XrNpFUp4rqrzs9AnE_Ii,TRUE,GLOBALPAY,FALSE
1Xs_bYTuH-3FtAvUDHfxK,TRUE,GLOBALPAY,FALSE
1xWEgottJ7Ww3l8gQ-rME,TRUE,GLOBALPAY,FALSE
1XzPhy2qySqEHb9b4mZp7,TRUE,GLOBALPAY,FALSE
1ymPKTIQjJPWTFr5z9NPQ,TRUE,GLOBALPAY,FALSE
1yyS7MzLtO7iKMTTPSxfJ,TRUE,GLOBALPAY,FALSE
1z-4wjNFSyEQN6HirtSDF,TRUE,GLOBALPAY,FALSE
1zphS0EtJR3y6SdTqsyVA,TRUE,GLOBALPAY,FALSE
2-jirxWSK5vnx9TKe8oGz,TRUE,GLOBALPAY,FALSE
20Cq4uEQOpZPSz_bO95GA,TRUE,GLOBALPAY,FALSE
21rGTTPfDPB8fluSs4CUC,TRUE,GLOBALPAY,FALSE
22fT8QglaSLL5gwu10_CO,TRUE,GLOBALPAY,FALSE
23bUVeJflM7gFw7VtBbTX,TRUE,GLOBALPAY,FALSE
23pkyyPdkOfsDTzFVCvAA,TRUE,GLOBALPAY,FALSE
249oUShwGulqnlzw_zEFc,TRUE,GLOBALPAY,FALSE
24LJFfHP8W43zVSstUSo2,TRUE,GLOBALPAY,FALSE
24rdtxrT7wWbxg5eNZMGb,TRUE,GLOBALPAY,FALSE
25lTtf6u8pmMtMwg5hAwT,TRUE,GLOBALPAY,FALSE
25ze_zb3IEGI-wz3HrlbJ,TRUE,GLOBALPAY,FALSE
26j58zxdqAWiSqXWuDor4,TRUE,GLOBALPAY,FALSE
28ayjtJXzK8a3meqo4Vw_,TRUE,GLOBALPAY,TRUE
28Wbzj7bSNbUTLzRHA5oI,TRUE,GLOBALPAY,FALSE
291YSVbBnp09nwaPakIsI,TRUE,GLOBALPAY,FALSE
29cXmxF-NZuxzfj5HPfs-,TRUE,GLOBALPAY,FALSE
2aAwv7wmITY8sRu9cplYU,TRUE,GLOBALPAY,FALSE
2AGxVTV01FIs0iOlm0p8Y,TRUE,GLOBALPAY,TRUE
2Ay_AFEaEW28I_9O01QY5,TRUE,GLOBALPAY,FALSE
2bGDG02ZjFBB7z9qYLU9l,TRUE,GLOBALPAY,FALSE
2bjz1yI33dMeMaWR0yFEU,TRUE,GLOBALPAY,FALSE
2cmWmJ2jqcnUWFH-lVuJc,TRUE,GLOBALPAY,FALSE
2famM3j385A2dCpk2CbBP,TRUE,GLOBALPAY,FALSE
2FXF_y6iP_7ieYIbRP9E8,TRUE,GLOBALPAY,FALSE
2Gl6tGw1QqjeppmZMrhFp,TRUE,GLOBALPAY,TRUE
2hdyxVAmCV6YziUnuXzwb,TRUE,GLOBALPAY,FALSE
2Hp-GDUtw7J4BTq1PQhef,TRUE,GLOBALPAY,FALSE
2hRjVKZbzhodI6K3kxULt,TRUE,GLOBALPAY,FALSE
2jHZe-PVVcigG42YHOab1,TRUE,GLOBALPAY,FALSE
2jrsBtyePhk6e0oAuMftQ,TRUE,GLOBALPAY,FALSE
2KGA3RTXLhAJ5HLbNkUiP,TRUE,GLOBALPAY,FALSE
2lA81nRyvCLHW_9zC6Ayx,TRUE,GLOBALPAY,FALSE
2mheA7Wir9P8hzvc-Eig5,TRUE,GLOBALPAY,FALSE
2mQ-jymRew5jyyYoeKVpK,TRUE,GLOBALPAY,FALSE
2neOAiDPU0yOXcjPIFKkh,TRUE,GLOBALPAY,FALSE
2ng2j1nUkUkDXtVUaz4RY,TRUE,GLOBALPAY,FALSE
2nNooH7V8PxYu7Y7Jlos2,TRUE,GLOBALPAY,FALSE
2NobsoEAuyFH4m83HMEeQ,TRUE,GLOBALPAY,FALSE
2NxjE6Gk6JPuHk8n_8DZt,TRUE,GLOBALPAY,FALSE
2O3FJ9EgSObM5QV-hIIuv,TRUE,GLOBALPAY,TRUE
2o4lne6hCQGFlzxN0CV73,TRUE,GLOBALPAY,FALSE
2o81Mek4ChJPh7MwFGZ3-,TRUE,GLOBALPAY,FALSE
2Odi68cbKQeQIh_Zb57Tv,TRUE,GLOBALPAY,FALSE
2OOQktXpcjyyeG4gUiSwH,TRUE,GLOBALPAY,FALSE
2OqUrAANuG_T2oMVUP1dE,TRUE,GLOBALPAY,TRUE
2orMb2AqFBKz3RQ6HRrqg,TRUE,GLOBALPAY,FALSE
2orxD_61tsv6KpgIjAisM,TRUE,GLOBALPAY,FALSE
2OtApRB5oKeuz0Th0xkgk,TRUE,GLOBALPAY,FALSE
2peBH9GFn1S4nE5Kqbq_P,TRUE,GLOBALPAY,FALSE
2pfuSH-PO_uFyqDxrTej5,TRUE,GLOBALPAY,FALSE
2PI1pxBheMfCPubKk7xrr,TRUE,GLOBALPAY,FALSE
2PTrNJKhyOV_xh-fUlJ02,TRUE,GLOBALPAY,FALSE
2REw0n5h_-hXbJb37zRwE,TRUE,GLOBALPAY,FALSE
2RI5yRBYrucDmNiMn75Is,TRUE,GLOBALPAY,FALSE
2Rinq9v7s5WObINUaaThv,TRUE,GLOBALPAY,FALSE
2rQcVuYdSskgFBmRjlPdI,TRUE,GLOBALPAY,FALSE
2rx0b6tahsjx9-hib-5td,TRUE,GLOBALPAY,FALSE
2saZEoTqoXbk--gmTdikB,TRUE,GLOBALPAY,FALSE
2SCmkoOZR59iM1Yn7VWVw,TRUE,GLOBALPAY,FALSE
2sehtOc-yk97DuhsnPmYB,TRUE,GLOBALPAY,FALSE
2SlYWyAnkbnjjC3xAizFQ,TRUE,GLOBALPAY,FALSE
2SVQpAYBASxeSjkw9T15S,TRUE,GLOBALPAY,FALSE
2SwJhjZkwPBDB4Br-jcCe,TRUE,GLOBALPAY,FALSE
2TaW95jRFhIYs9j63IDlu,TRUE,GLOBALPAY,FALSE
2TCZzDuUI1NqDZ2V7952J,TRUE,GLOBALPAY,FALSE
2UjHCm3yQtiFpByWHg7Rc,TRUE,GLOBALPAY,FALSE
2uK7C_wAzII2dx91yzk0F,TRUE,GLOBALPAY,FALSE
2v9CJGcDTTzpoNe_wfhX_,TRUE,GLOBALPAY,FALSE
2VloTOPTR4APxcTiqVZav,TRUE,GLOBALPAY,FALSE
2VmNeOcGm16mn0FktJWGZ,TRUE,GLOBALPAY,FALSE
2w6NR7rBd3sKNRjJB6B7p,TRUE,GLOBALPAY,FALSE
2WbqZINp8-y4nyQNuhcGW,TRUE,GLOBALPAY,FALSE
2wzqGAWXzZ-A89MAJWhah,TRUE,GLOBALPAY,FALSE
2wZVuk0kcY-3dZ9VJCANY,TRUE,GLOBALPAY,FALSE
2xornCoEgFuKYpTf0JTaE,TRUE,GLOBALPAY,FALSE
2ypdVVZk1f8i4qXEcEhsL,TRUE,GLOBALPAY,FALSE
2YPqlOpf5Fv0EU9RZSczX,TRUE,GLOBALPAY,FALSE
2ZacXBd4n88y0rtP_mqZG,TRUE,GLOBALPAY,FALSE
2ZpvSbhgR2RIm-bBRKr6J,TRUE,GLOBALPAY,FALSE
3_qnMkGegEGSLz3vNUh_2,TRUE,GLOBALPAY,FALSE
3-muTPRpqEq3AKw7l7q7u,TRUE,GLOBALPAY,FALSE
30DoMcLBIYdDaDmHAjlRQ,TRUE,GLOBALPAY,FALSE
30MOmwIjV_GXqOYr6BUSg,TRUE,GLOBALPAY,FALSE
30togFOPmiaQAHVac86z9,TRUE,GLOBALPAY,FALSE
32F4trj5nEfy9imfX31QM,TRUE,GLOBALPAY,FALSE
32NymMvA4aJB5L0k1dNKk,TRUE,GLOBALPAY,FALSE
356FIItr4z4kuQ-2ig9Pv,TRUE,GLOBALPAY,FALSE
35tUCwuBDjmy9o7MCvZKM,TRUE,GLOBALPAY,FALSE
36UJTwuobJFrZopudqFkU,TRUE,GLOBALPAY,FALSE
37yPJum1a_FYPhO-vFIZo,TRUE,GLOBALPAY,FALSE
398ByMZtS1ivZA5PCyg-V,TRUE,GLOBALPAY,FALSE
39pbp5EJ4ozdZNvQvPj6o,TRUE,GLOBALPAY,FALSE
3a14ZZd_RL1x_AdU_3zxz,TRUE,GLOBALPAY,FALSE
3AILXf5h8sRdVkDKAxiu0,TRUE,GLOBALPAY,FALSE
3BL2elIpPzwcTKrJLD6Zh,TRUE,GLOBALPAY,FALSE
3c5_vdK_tbE-z6Q37vq0R,TRUE,GLOBALPAY,FALSE
3C87LfDM_yxa4rmSNan4N,TRUE,GLOBALPAY,FALSE
3cEySjjeP1GNaqvrCy4El,TRUE,GLOBALPAY,FALSE
3cNj8h3vee7T6ponktu9Y,TRUE,GLOBALPAY,FALSE
3dbgwgGaRTi1RrBcWclwh,TRUE,GLOBALPAY,FALSE
3DUJNlOPegRfjv67STTVr,TRUE,GLOBALPAY,FALSE
3edbAi1BIciLUnfSYHsn3,TRUE,GLOBALPAY,FALSE
3Ejh7GNIaorZuVe-pwbw2,TRUE,GLOBALPAY,FALSE
3ejnExYBAZd4FDoKw9Sf2,TRUE,GLOBALPAY,FALSE
3ePly2HMlJrm_Okady7LY,TRUE,GLOBALPAY,FALSE
3EsS_JS7cemQHcDhB2EK1,TRUE,GLOBALPAY,FALSE
3fMEaKM2icWzrlofTx8BY,TRUE,GLOBALPAY,FALSE
3FNCqhboP0gWivNFoIWTe,TRUE,GLOBALPAY,FALSE
3gBtkEPxD3gA8lz-oWsSN,TRUE,GLOBALPAY,FALSE
3GnriCcqMIQIHdLELBhUQ,TRUE,GLOBALPAY,FALSE
3GtXEUrc1hQ6WxXPM0hHO,TRUE,GLOBALPAY,FALSE
3hKKtoZ7ox9u9Co3hL7ZE,TRUE,GLOBALPAY,FALSE
3IOPvggt0B_BfPROG0K0C,TRUE,GLOBALPAY,FALSE
3J16LW3WtMa7AUsORxlIc,TRUE,GLOBALPAY,FALSE
3jex85NhYUfD79F9fZqtt,TRUE,GLOBALPAY,FALSE
3jv0u9MGcJ7K0jZzS5hqi,TRUE,GLOBALPAY,FALSE
3JvUSLmJZxwfw4j4y-aq8,TRUE,GLOBALPAY,FALSE
3jWPKhoOmC5O_0INvqMdl,TRUE,GLOBALPAY,FALSE
3kmkSZs62noX7xSFwKdkj,TRUE,GLOBALPAY,FALSE
3kon8OMZ4uj1GNSQhwVQ7,TRUE,GLOBALPAY,FALSE
3Kv0ITepCM6wco2ZbjJwI,TRUE,GLOBALPAY,FALSE
3lBkRBFNchMF_5VEJ7wv9,TRUE,GLOBALPAY,FALSE
3Lj8E9Ht6LEGszuoLTPMb,TRUE,GLOBALPAY,FALSE
3N051qP_A8xKDjTgthRR2,TRUE,GLOBALPAY,FALSE
3n0eajwLwope-EhXecmWQ,TRUE,GLOBALPAY,FALSE
3nG07733RHhFOT6W50ca4,TRUE,GLOBALPAY,FALSE
3nOlqF7eFvyJQG4kWn0sd,TRUE,GLOBALPAY,TRUE
3NOUplxzaVVYUe7VHFcuu,TRUE,GLOBALPAY,FALSE
3nw0v-TTdnTYOuh0kVSeV,TRUE,GLOBALPAY,FALSE
3NZgX__zVktF9U8cBgvcN,TRUE,GLOBALPAY,FALSE
3oU2zEHwLKJOn09dDwD6H,TRUE,GLOBALPAY,FALSE
3pBSa8ZY5tamCv49AzumX,TRUE,GLOBALPAY,FALSE
3pPGr3z08hmO4hW1XldGn,TRUE,GLOBALPAY,FALSE
3pPx5LnyUvqRnnnD86Lq7,TRUE,GLOBALPAY,FALSE
3q3Y7a_yc939SzhcgqA0M,TRUE,GLOBALPAY,FALSE
3r06hu-CtFn9lX4rx-OLF,TRUE,GLOBALPAY,FALSE
3sVjqtcaBQidumbJRyJvc,TRUE,GLOBALPAY,FALSE
3t9Nt9ihAZpbXyjWEpcz0,TRUE,GLOBALPAY,FALSE
3TdFWVbrWvK3DBFvVEGXm,TRUE,GLOBALPAY,FALSE
3tjbcjKGUGX-4pyMjJLSF,TRUE,GLOBALPAY,FALSE
3u1ngJQnvPEH60WM2DJto,TRUE,GLOBALPAY,FALSE
3uAUr8x277Ch9fd7vn3Bk,TRUE,GLOBALPAY,FALSE
3uB3UbNVs_3PIChfp8jnD,TRUE,GLOBALPAY,FALSE
3uBzn1wEwU0qO-OjyvyQ3,TRUE,GLOBALPAY,TRUE
3UsDvOhx0uAC8mvTP4EgG,TRUE,GLOBALPAY,FALSE
3V2MBh13Oga63MA9sC1f0,TRUE,GLOBALPAY,FALSE
3V69sOa7j4HRq9HnAk3Pj,TRUE,GLOBALPAY,FALSE
3vLK2iPHurWOqtdg23gB2,TRUE,GLOBALPAY,FALSE
3vp5ZY3j9czXd_4YiC_5F,TRUE,GLOBALPAY,FALSE
3wBQa2fHQyy64wKA-eVWu,TRUE,GLOBALPAY,FALSE
3wVEAqVrSxtG1pTLV_Gkx,TRUE,GLOBALPAY,FALSE
3XVxPtE5HMRzL0rfLMG0v,TRUE,GLOBALPAY,FALSE
3y-7buk6bE2uV7DShsIOy,TRUE,GLOBALPAY,FALSE
3YdP9e6Zcb6au0gUwwR2E,TRUE,GLOBALPAY,FALSE
3ygbStMB0RSqPuGvP2S0m,TRUE,GLOBALPAY,FALSE
3YHERVg8I1sSFUx2PYKVk,TRUE,GLOBALPAY,FALSE
3yJYfzC68voNL4tMaFcCp,TRUE,GLOBALPAY,FALSE
3YLQS5DJPzIurjnRfZ7-V,TRUE,GLOBALPAY,FALSE
3z7cpJphxVYqB0-aSzvnJ,TRUE,GLOBALPAY,FALSE
3zI5OVSIEkKN_3t_qs35d,TRUE,GLOBALPAY,FALSE
3ZJROYweFJuOnV1daYkDS,TRUE,GLOBALPAY,FALSE
3zq9bBPhkviokqLna7Kye,TRUE,GLOBALPAY,FALSE
3ZqScr_r-IZo-R06vrTgu,TRUE,GLOBALPAY,FALSE
4_uh1W5jG8Dqw0gxG5flY,TRUE,GLOBALPAY,FALSE
40WEzA9pFf4FSulJRrl3e,TRUE,GLOBALPAY,FALSE
41vQAIlzG8fsqOK5fZA51,TRUE,GLOBALPAY,FALSE
42FyHw0rS3JBqFVbl9guF,TRUE,GLOBALPAY,FALSE
42WK-MY2c9ES2vSGkGnZv,TRUE,GLOBALPAY,FALSE
436_8MnXZD1nZPukvhu61,TRUE,GLOBALPAY,FALSE
43kAmJ0O6ZvzyIs3LrKiq,TRUE,GLOBALPAY,FALSE
44vW_5fi69sghZoR1rzU2,TRUE,GLOBALPAY,TRUE
4508pUlYmlA6EDPUHyviB,TRUE,GLOBALPAY,FALSE
45TS_yxK73hSE_csGgGgX,TRUE,GLOBALPAY,FALSE
47r0lSisGoaRe_sHXnijL,TRUE,GLOBALPAY,FALSE
486Di-e_9N1tn6B2wxCEh,TRUE,GLOBALPAY,FALSE
48nU_o_DwNpCnLSmSUuTw,TRUE,GLOBALPAY,FALSE
48WVJl0NZxP2o7PIxyYN9,TRUE,GLOBALPAY,FALSE
49Hh7PwYZ2kZ6sbLvZAPg,TRUE,GLOBALPAY,FALSE
4a_y_QiuC-dEPPgFQAe_8,TRUE,GLOBALPAY,FALSE
4AKUmEX9CuBW6Hle8ix1U,TRUE,GLOBALPAY,FALSE
4AsGhX4sjA_mIAq687-1d,TRUE,GLOBALPAY,FALSE
4ayOmZI0JR0pg2oi2rbz4,TRUE,GLOBALPAY,FALSE
4azlNrs3qJijAbFMgFIIZ,TRUE,GLOBALPAY,FALSE
4azlXnDpfH9LLdrEifKL6,TRUE,GLOBALPAY,TRUE
4b0sa3IVdK61Mr3UPvzB_,TRUE,GLOBALPAY,FALSE
4bR8W-RPGBL1WMASHH65a,TRUE,GLOBALPAY,FALSE
4bUuRxyQRiBzJ94vX7uAO,TRUE,GLOBALPAY,FALSE
4bZVWrQGckmOK-Yf-ZyzW,TRUE,GLOBALPAY,FALSE
4c5yEA4r30dq6b-20k7lm,TRUE,GLOBALPAY,FALSE
4caDEwLQLQpkQOoNssLP1,TRUE,GLOBALPAY,FALSE
4cXU9JL5DsBKhqFA1wvGK,TRUE,GLOBALPAY,FALSE
4d8maHrae8NNjAmgNxlST,TRUE,GLOBALPAY,FALSE
4Da8sQxoNs9f2GFOgokp3,TRUE,GLOBALPAY,FALSE
4daMIuYqHjs7C9jNS8Mji,TRUE,GLOBALPAY,TRUE
4DnWg_Jrtbyt9m9FZ20rV,TRUE,GLOBALPAY,FALSE
4dVccXVROp_EvwBX8G3kl,TRUE,GLOBALPAY,FALSE
4f2yft_vNwGTvlTKYIGb7,TRUE,GLOBALPAY,FALSE
4G6f5tpdFn_FFmC1-DVGv,TRUE,GLOBALPAY,FALSE
4g7IFzFsockd5o2GWAtiY,TRUE,GLOBALPAY,FALSE
4GHtvk14LfkvFbzPNgYFn,TRUE,GLOBALPAY,FALSE
4GSP1M9XdRWaMG24b9Gdm,TRUE,GLOBALPAY,FALSE
4HBxr-LsWLv5L35JG70VQ,TRUE,GLOBALPAY,FALSE
4hmEx8B2qhWirXOPpIWYz,TRUE,GLOBALPAY,FALSE
4Ho9HEeoVeC6F1ELqRzsV,TRUE,GLOBALPAY,FALSE
4HUN5Ib4A-yWR63gfke70,TRUE,GLOBALPAY,FALSE
4hxWEZNkgX7DxY8jV8Qsq,TRUE,GLOBALPAY,FALSE
4IFbbTAQXfpuoLPEJZqsL,TRUE,GLOBALPAY,FALSE
4iFqZ6a8vG9K7ulK3tV1k,TRUE,GLOBALPAY,FALSE
4IGY6UEkQnN9i5GK4Nusm,TRUE,GLOBALPAY,FALSE
4iIzPosJJHsHwi032ZGjf,TRUE,GLOBALPAY,FALSE
4ItumGkIGS3OP3VTzCpe_,TRUE,GLOBALPAY,FALSE
4iVl94NYKTBCDotqPUZgR,TRUE,GLOBALPAY,FALSE
4j7oL_cbM8HXaWLTHNKEr,TRUE,GLOBALPAY,FALSE
4jTJT2Zk51N5WLIoxZzQ5,TRUE,GLOBALPAY,FALSE
4LD9FB98C8lYnac7tKgDv,TRUE,GLOBALPAY,FALSE
4MB42-C-nWwrd2ha9ZG8g,TRUE,GLOBALPAY,FALSE
4MC09oKJug6Rd0IMUxvDF,TRUE,GLOBALPAY,FALSE
4MKEdyYTn__NwtCwlgvIs,TRUE,GLOBALPAY,FALSE
4npx32yFPQu3_0KmpjmZZ,TRUE,GLOBALPAY,FALSE
4O0OO9rnirzy27Rzx79dZ,TRUE,GLOBALPAY,FALSE
4oljHoKmhO0V8L_q5wKGW,TRUE,GLOBALPAY,FALSE
4On6bRcQgbMZ_uKsTR_6x,TRUE,GLOBALPAY,FALSE
4Oo2GyWhRGxs0McXl1HIq,TRUE,GLOBALPAY,FALSE
4P2OCi-hv9CE7zL6PyYz6,TRUE,GLOBALPAY,FALSE
4P8MPYRIAYsxBnirj-BcR,TRUE,GLOBALPAY,FALSE
4pBvsZXXgpJW5DjVsVuBF,TRUE,GLOBALPAY,FALSE
4PqNKlddtWi65NbU2Tw0f,TRUE,GLOBALPAY,FALSE
4pZLYj8_Eo4hnoC16zINY,TRUE,GLOBALPAY,FALSE
4R_erSBoOjpMa1wbXcnru,TRUE,GLOBALPAY,FALSE
4STK5eOXgDJuc8uZkC4BG,TRUE,GLOBALPAY,FALSE
4TfnYtqn9bAPeH1FIEDV-,TRUE,GLOBALPAY,FALSE
4tI4pwoTGLh0Jmpi7DLnM,TRUE,GLOBALPAY,FALSE
4TkubRX3hqPBP05SAoBvG,TRUE,GLOBALPAY,FALSE
4Ua1ZpYsgLGOv-YsSyNVw,TRUE,GLOBALPAY,FALSE
4uVzw2IZUagN5_x9cwamI,TRUE,GLOBALPAY,FALSE
4VDeT6Hb0xoTMN8oLsAwr,TRUE,GLOBALPAY,FALSE
4VFdWKbMgmrzUwvdvS59n,TRUE,GLOBALPAY,FALSE
4vqSa22M9YTdJk3LKYSn4,TRUE,GLOBALPAY,FALSE
4whQ74sR-GUBqOOb9vLd3,TRUE,GLOBALPAY,FALSE
4yG-bDr4iUp55cI_xjXDC,TRUE,GLOBALPAY,FALSE
4YuwCUdVH9kizDb-C6Apw,TRUE,GLOBALPAY,FALSE
4Z3hQlZWosOJWUcRFg7rL,TRUE,GLOBALPAY,FALSE
5_bhS9KVV71C9vP_YRdqp,TRUE,GLOBALPAY,FALSE
5_Iu40K-1waR6CxnnJkhQ,TRUE,GLOBALPAY,FALSE
5_MXbBf155LLvwufYxU_4,TRUE,GLOBALPAY,FALSE
5_NDpAykPOSzXjPh98xIU,TRUE,GLOBALPAY,FALSE
5_y0P1ngu-qrKpahjZYeo,TRUE,GLOBALPAY,FALSE
5-0OIPdX3KAu6kD7c9e0A,TRUE,GLOBALPAY,FALSE
5-u7NgK8bqJXWUjJLBNhQ,TRUE,GLOBALPAY,FALSE
50A8ELZrva_Fv8sBchIq8,TRUE,GLOBALPAY,FALSE
50pi-6G-DoHEBs4PghymO,TRUE,GLOBALPAY,FALSE
51x6ViW4bKpfVcamIr6ai,TRUE,GLOBALPAY,FALSE
52fhBR6xZVB8RaBOgM0kh,TRUE,GLOBALPAY,FALSE
52XYR5R8MyFyzL-yBfovH,TRUE,GLOBALPAY,FALSE
531k8WiY8f30pJ-1drT_o,TRUE,GLOBALPAY,FALSE
53MSQPB9aFqB3blGHnwHg,TRUE,GLOBALPAY,FALSE
54UOAadVZvajAvgQqY4Z9,TRUE,GLOBALPAY,FALSE
54zK0PgYIejw6_4omP4zY,TRUE,GLOBALPAY,FALSE
552TAIymVkNZNyddJuy6n,TRUE,GLOBALPAY,TRUE
553npVQifGYpuGNrPFCDh,TRUE,GLOBALPAY,FALSE
55tInYml7yqcN2lggdwxS,TRUE,GLOBALPAY,FALSE
56OQ9tcFTApNxnvx-KRS-,TRUE,GLOBALPAY,FALSE
56Rf9XD6HfNTsSPCe2l2s,TRUE,GLOBALPAY,TRUE
56Z1lNJdiUEtCBicFaMXg,TRUE,GLOBALPAY,FALSE
570G8sswqqPDxQG-ijTOz,TRUE,GLOBALPAY,FALSE
57c1EPG7bEQLZpsipjP13,TRUE,GLOBALPAY,FALSE
57KyFZYer4xjo-T13m5hr,TRUE,GLOBALPAY,FALSE
58CMU066zaFC7M9DqSSAj,TRUE,GLOBALPAY,FALSE
58j5BNHkTXf_PryI9TS25,TRUE,GLOBALPAY,FALSE
58kU-y12r1Sf8eWNUiUCL,TRUE,GLOBALPAY,FALSE
58pZNBKb5DEUlK1YqTX68,TRUE,GLOBALPAY,FALSE
58QOzi71J0DIqzb1IkRYg,TRUE,GLOBALPAY,FALSE
599FuaXhSDalGDNWqGhiq,TRUE,GLOBALPAY,FALSE
5AXx_BDG0V-6sFBbSNmw9,TRUE,GLOBALPAY,FALSE
5bLXuWhRdbwy0BRrlVD7U,TRUE,GLOBALPAY,FALSE
5bOdXVxAmni2M0K_q2LKX,TRUE,GLOBALPAY,FALSE
5BZCrJ9_8pmuDBVdME6tL,TRUE,GLOBALPAY,FALSE
5CIWNWQOPaMEUp1yZbCbi,TRUE,GLOBALPAY,FALSE
5Cj8abLa2D0Gyk1khDNt1,TRUE,GLOBALPAY,FALSE
5D7-7xZTO0AJdwD04-E_s,TRUE,GLOBALPAY,FALSE
5drY2FAAxyeD33nMag8vj,TRUE,GLOBALPAY,FALSE
5DzeK8x_sF8isqaR1AJT5,TRUE,GLOBALPAY,FALSE
5FGiq4u-6bDfW9jTDPZXt,TRUE,GLOBALPAY,FALSE
5fibAMQHFfG0Eq5qRhd8r,TRUE,GLOBALPAY,FALSE
5FxUd-bpemBigRGGN4WEp,TRUE,GLOBALPAY,FALSE
5G_jFwOQe8ukFrn9rGvSp,TRUE,GLOBALPAY,FALSE
5GAo5yqOOv_M0z21t82Ya,TRUE,GLOBALPAY,FALSE
5gM_OJmarm_mCc728FEUL,TRUE,GLOBALPAY,FALSE
5hoDsL1w-VrXHkTGyAMgl,TRUE,GLOBALPAY,FALSE
5hvgKIcy8Gi8-V7dpepiB,TRUE,GLOBALPAY,FALSE
5HZdUouNjX6txHBi0w0c2,TRUE,GLOBALPAY,FALSE
5i7zgIvq4rA4E_UEeKEZY,TRUE,GLOBALPAY,FALSE
5iJYsJEfujakukZ6cg1UT,TRUE,GLOBALPAY,FALSE
5IyweQCKRW41TIodKcTX9,TRUE,GLOBALPAY,FALSE
5jUVzLMJ6Y1jVB_QPS51p,TRUE,GLOBALPAY,FALSE
5k1nPW1g18_GiF84K7KlB,TRUE,GLOBALPAY,FALSE
5lk-cFDlO65nKb-eaQ2dk,TRUE,GLOBALPAY,FALSE
5LVaCtk-DM7r3X085o338,TRUE,GLOBALPAY,FALSE
5mnQhEo9knjePGM6iof7O,TRUE,GLOBALPAY,FALSE
5NUkDXDY18LOxgDkS1oYv,TRUE,GLOBALPAY,FALSE
5NWPo7LnuhLue9tPk2kvs,TRUE,GLOBALPAY,FALSE
5nyYnAtIpKHNW6U4JbY_S,TRUE,GLOBALPAY,FALSE
5OAlDOb3xgdVRUdsbxmsf,TRUE,GLOBALPAY,FALSE
5OKfWfI4hLAbPKggeljH4,TRUE,GLOBALPAY,FALSE
5PDRsZeR0qlXnpUJBMWXu,TRUE,GLOBALPAY,FALSE
5pjBj88WIgQlZuUGI1A24,TRUE,GLOBALPAY,FALSE
5PL260lSnwk2H2VqNr9QQ,TRUE,GLOBALPAY,FALSE
5Qa60N87g2N6frHQDk_1F,TRUE,GLOBALPAY,FALSE
5qTlHHHhBccgtqA9mY_32,TRUE,GLOBALPAY,FALSE
5qx3LVdILqiC-uJAEMWai,TRUE,GLOBALPAY,FALSE
5R6BUSE3-ec2x5xc3ZUqA,TRUE,GLOBALPAY,FALSE
5Rbw5KpflISGaQII_uFwd,TRUE,GLOBALPAY,FALSE
5RT46dMeGQHJWi9sDYGBq,TRUE,GLOBALPAY,FALSE
5rtPxcZ5b2Xw4iSwJS50I,TRUE,GLOBALPAY,FALSE
5RwhJZynvf2ek2WkL2qz5,TRUE,GLOBALPAY,FALSE
5ry4ZUYEIZVK5EZuJgjm_,TRUE,GLOBALPAY,FALSE
5s7XdmjDei-P45enj4aT2,TRUE,GLOBALPAY,FALSE
5s9PRaYC639WC5m6soKGQ,TRUE,GLOBALPAY,FALSE
5sZRPfKO_7lVEmsdwE2mF,TRUE,GLOBALPAY,FALSE
5TGzp-hP7j7p1hjZW0jgf,TRUE,GLOBALPAY,FALSE
5TUDebD_t0oJg7W_trI_x,TRUE,GLOBALPAY,FALSE
5UGzSrMB7iDJ-WjOm5Ys7,TRUE,GLOBALPAY,FALSE
5Ut6VI6wV9ygeu4U4ApTP,TRUE,GLOBALPAY,FALSE
5uZV--yJjU8t60Qgt5U-S,TRUE,GLOBALPAY,FALSE
5vDWZr3KcnUQrDobIlq7n,TRUE,GLOBALPAY,FALSE
5WfGDXZPXKAnQlRTmWRT6,TRUE,GLOBALPAY,FALSE
5wSPnqi-ixmTPR1rwBZfy,TRUE,GLOBALPAY,FALSE
5XapTn2iQzi_K8nHSH88w,TRUE,GLOBALPAY,FALSE
5XknBTN2DW4AY-cm3q8px,TRUE,GLOBALPAY,TRUE
5xmvzpRWBfDptLBjEBKtw,TRUE,GLOBALPAY,FALSE
5XRNsO4-bIis1MA_QIXn2,TRUE,GLOBALPAY,FALSE
5XW4sevLNcwZNM0QjGT_s,TRUE,GLOBALPAY,FALSE
5YttE2EiPQxSpPl_IREJm,TRUE,GLOBALPAY,FALSE
5yvieT2_pGOEOldMNWaRz,TRUE,GLOBALPAY,FALSE
5ZhEQg0HlJkI6EWDP4boT,TRUE,GLOBALPAY,FALSE
5ZkL6y3IoqYXE5PYkFBfA,TRUE,GLOBALPAY,FALSE
5ZM2ZhFgGFwkCcUeiyzOj,TRUE,GLOBALPAY,FALSE
5zp_hFoZrmYDf95FY37Lc,TRUE,GLOBALPAY,FALSE
6_LkUVZiTb53bDubSuE2E,TRUE,GLOBALPAY,FALSE
6-tSTjG6cX8qDtVECKxvc,TRUE,GLOBALPAY,FALSE
60smYs8KHoIwBrAiXuhmL,TRUE,GLOBALPAY,FALSE
