external_ref,status,source,ref,date_time,state,cvv_provided,amount,country,currency,rates
GCw37XAhOL55MiXzU4RKm,TRUE,GLOBALPAY,evt_1Egpz7zqcV0gopZcOUClIfq,2019-01-03T19:12:00.000Z,DECLINED,FALSE,4121.37,MX,MXN,"{""CAD"":1.4148814927038895,""EUR"":0.9148124164864385,""MXN"":25.079843427067235,""USD"":1,""SGD"":1.4433300785839576,""AUD"":1.6582916224291977,""GBP"":0.8339775685264003}"
A8MODI8tlBtLzBiAxFaB4,TRUE,GLOBALPAY,evt_1EUMzbG7iTUOM4JcQlgUlwT,2019-01-03T00:00:00.000Z,DECLINED,FALSE,461.65,UK,GBP,"{""CAD"":1.4106983310196253,""EUR"":0.9136320444600154,""MXN"":25.083594750494708,""USD"":1,""SGD"":1.4415679309177583,""AUD"":1.6618220512685689,""GBP"":0.8337914923050805}"
wQhcfjiMGKXbRBMtHx8o-,TRUE,GLOBALPAY,evt_1EQXMwhee8wg2cT-S8pZ-xU,2019-01-03T04:48:00.000Z,ACCEPTED,FALSE,210.39,UK,GBP,"{""CAD"":1.4106983310196253,""EUR"":0.9136320444600154,""MXN"":25.083594750494708,""USD"":1,""SGD"":1.4415679309177583,""AUD"":1.6618220512685689,""GBP"":0.8337914923050805}"
OSVHIahtQ8jhKsfH0KthP,TRUE,GLOBALPAY,evt_1Eqrw1VXhfX_3Z-w7j649Xu,2019-01-03T09:36:00.000Z,DECLINED,FALSE,479.22,UK,GBP,"{""CAD"":1.4106983310196253,""EUR"":0.9136320444600154,""MXN"":25.083594750494708,""USD"":1,""SGD"":1.4415679309177583,""AUD"":1.6618220512685689,""GBP"":0.8337914923050805}"
o93lkQZcfB24ytA8AtqLe,TRUE,GLOBALPAY,evt_1EqpawYjR28PpnNWU8EUwK0,2019-01-03T14:24:00.000Z,DECLINED,FALSE,534.56,UK,GBP,"{""CAD"":1.4106983310196253,""EUR"":0.9136320444600154,""MXN"":25.083594750494708,""USD"":1,""SGD"":1.4415679309177583,""AUD"":1.6618220512685689,""GBP"":0.8337914923050805}"
Q1gmXV4ZcQP3pcg4H0Nhs,TRUE,GLOBALPAY,evt_1EZZeA4XUziEi2gJDRhEEjJ,2019-01-03T19:12:00.000Z,ACCEPTED,FALSE,663.41,UK,GBP,"{""CAD"":1.4106983310196253,""EUR"":0.9136320444600154,""MXN"":25.083594750494708,""USD"":1,""SGD"":1.4415679309177583,""AUD"":1.6618220512685689,""GBP"":0.8337914923050805}"
sJoIGj0y7pY5TV2m0-qp8,TRUE,GLOBALPAY,evt_1EI64EjtWP7L4OMIA7wETXu,2019-01-03T00:00:00.000Z,ACCEPTED,FALSE,2831.83,FR,EUR,"{""CAD"":1.4127931040405635,""EUR"":0.9132357912062083,""MXN"":25.083408848056003,""USD"":1,""SGD"":1.440960120918035,""AUD"":1.6592764409078102,""GBP"":0.8312396832774702}"
eJv1Q9CUR21Sulgb3EIaq,TRUE,GLOBALPAY,evt_1ESPjYVRtJMfrvj5mDXjtG3,2019-01-03T04:48:00.000Z,ACCEPTED,FALSE,3036.85,FR,EUR,"{""CAD"":1.4127931040405635,""EUR"":0.9132357912062083,""MXN"":25.083408848056003,""USD"":1,""SGD"":1.440960120918035,""AUD"":1.6592764409078102,""GBP"":0.8312396832774702}"
pwZVI7oHCc7ARiX52u079,TRUE,GLOBALPAY,evt_1EyVF626E2-bWODn1pkcU7V,2019-01-03T09:36:00.000Z,ACCEPTED,TRUE,3366.55,FR,EUR,"{""CAD"":1.4127931040405635,""EUR"":0.9132357912062083,""MXN"":25.083408848056003,""USD"":1,""SGD"":1.440960120918035,""AUD"":1.6592764409078102,""GBP"":0.8312396832774702}"
7L_6K4mlAEHA0rzce2oQA,TRUE,GLOBALPAY,evt_1EjAD1pQYXCMVUC0pa3xhs5,2019-01-03T14:24:00.000Z,ACCEPTED,FALSE,3803.42,FR,EUR,"{""CAD"":1.4127931040405635,""EUR"":0.9132357912062083,""MXN"":25.083408848056003,""USD"":1,""SGD"":1.440960120918035,""AUD"":1.6592764409078102,""GBP"":0.8312396832774702}"
UkMoGSc-SZVSgXRlHMnra,TRUE,GLOBALPAY,evt_1Em1H9WaZr2jBuj-KzwUTIq,2019-01-03T19:12:00.000Z,ACCEPTED,FALSE,3594.62,FR,EUR,"{""CAD"":1.4127931040405635,""EUR"":0.9132357912062083,""MXN"":25.083408848056003,""USD"":1,""SGD"":1.440960120918035,""AUD"":1.6592764409078102,""GBP"":0.8312396832774702}"
Itw9pMU3cRGyE8VwDnTG9,TRUE,GLOBALPAY,evt_1EAK4JKbSDU7zE7Tsr4S9V1,2019-01-03T00:00:00.000Z,ACCEPTED,FALSE,3907.4,CA,CAD,"{""CAD"":1.4116057269089073,""EUR"":0.9115500837958866,""MXN"":25.08698198668708,""USD"":1,""SGD"":1.4419899468563733,""AUD"":1.664243072700677,""GBP"":0.8303415033276298}"
L4JrMJb8Ch5zWx62htOZj,TRUE,GLOBALPAY,evt_1ENuPFzxRZHPJfDFnDLTAu8,2019-01-03T04:48:00.000Z,ACCEPTED,FALSE,3668.57,CA,CAD,"{""CAD"":1.4116057269089073,""EUR"":0.9115500837958866,""MXN"":25.08698198668708,""USD"":1,""SGD"":1.4419899468563733,""AUD"":1.664243072700677,""GBP"":0.8303415033276298}"
1ld_vshleiyZlUnanUQuc,TRUE,GLOBALPAY,evt_1E_0lY4EsHNvQUS4-OYViKl,2019-01-03T09:36:00.000Z,DECLINED,FALSE,3803.77,CA,CAD,"{""CAD"":1.4116057269089073,""EUR"":0.9115500837958866,""MXN"":25.08698198668708,""USD"":1,""SGD"":1.4419899468563733,""AUD"":1.664243072700677,""GBP"":0.8303415033276298}"
iP6IF-CoWP2xHUGJz8RWe,TRUE,GLOBALPAY,evt_1EfJIK4xJY3uXUzkkf3pvT-,2019-01-03T14:24:00.000Z,DECLINED,FALSE,3580.59,CA,CAD,"{""CAD"":1.4116057269089073,""EUR"":0.9115500837958866,""MXN"":25.08698198668708,""USD"":1,""SGD"":1.4419899468563733,""AUD"":1.664243072700677,""GBP"":0.8303415033276298}"
9UoEE367jaffIHtYzK-ru,TRUE,GLOBALPAY,evt_1E_plcFURY-tZ1lk9BX-SEC,2019-01-03T19:12:00.000Z,ACCEPTED,FALSE,3537.34,CA,CAD,"{""CAD"":1.4116057269089073,""EUR"":0.9115500837958866,""MXN"":25.08698198668708,""USD"":1,""SGD"":1.4419899468563733,""AUD"":1.664243072700677,""GBP"":0.8303415033276298}"
obZW9g8JWOc75rVu1PWZh,TRUE,GLOBALPAY,evt_1Ey2sZDfIXKgwVlqGlFsO4r,2019-01-03T00:00:00.000Z,DECLINED,FALSE,3211.65,AE,USD,"{""CAD"":1.4075193929651453,""EUR"":0.909846124105121,""MXN"":25.088509598766457,""USD"":1,""SGD"":1.4400109034276114,""AUD"":1.667009877889435,""GBP"":0.8352027359284537}"
fx_NZ8ZffCkbxtZ-2vnyO,TRUE,GLOBALPAY,evt_1EoY9eWIjefBBqKVvIfAk80,2019-01-03T04:48:00.000Z,ACCEPTED,FALSE,3631.43,AE,USD,"{""CAD"":1.4075193929651453,""EUR"":0.909846124105121,""MXN"":25.088509598766457,""USD"":1,""SGD"":1.4400109034276114,""AUD"":1.667009877889435,""GBP"":0.8352027359284537}"
jqc1IhJJGGfCBQjjBxxid,TRUE,GLOBALPAY,evt_1E8fV98bq4dvE9Jw70x4KML,2019-01-03T09:36:00.000Z,ACCEPTED,FALSE,3910.68,AE,USD,"{""CAD"":1.4075193929651453,""EUR"":0.909846124105121,""MXN"":25.088509598766457,""USD"":1,""SGD"":1.4400109034276114,""AUD"":1.667009877889435,""GBP"":0.8352027359284537}"
VthSePU0v5REfhyRDHhjI,TRUE,GLOBALPAY,evt_1ECOry5_Cd3CBnv5vsTYWjG,2019-01-03T14:24:00.000Z,ACCEPTED,FALSE,3682.84,AE,USD,"{""CAD"":1.4075193929651453,""EUR"":0.909846124105121,""MXN"":25.088509598766457,""USD"":1,""SGD"":1.4400109034276114,""AUD"":1.667009877889435,""GBP"":0.8352027359284537}"
IbrRwEE-OMzXmKrpyS-uF,TRUE,GLOBALPAY,evt_1E6M1omglW0x8Pheq8qthZw,2019-01-03T19:12:00.000Z,ACCEPTED,FALSE,3945.4,AE,USD,"{""CAD"":1.4075193929651453,""EUR"":0.909846124105121,""MXN"":25.088509598766457,""USD"":1,""SGD"":1.4400109034276114,""AUD"":1.667009877889435,""GBP"":0.8352027359284537}"
qoBn5WroAU7Ei1mU6Ll3p,TRUE,GLOBALPAY,evt_1E7VKbm2PKQwnZk5kzFupbd,2019-01-04T00:00:00.000Z,ACCEPTED,FALSE,3915.76,US,USD,"{""CAD"":1.4077981047697148,""EUR"":0.9132293871647388,""MXN"":25.085861640282598,""USD"":1,""SGD"":1.4393455192237754,""AUD"":1.662295611218323,""GBP"":0.8329980545084928}"
skYE6_23jxxikbIwgZtxB,TRUE,GLOBALPAY,evt_1EqX0WAxx1oG8U1eHcXMda7,2019-01-04T04:48:00.000Z,ACCEPTED,FALSE,4582.31,US,USD,"{""CAD"":1.4077981047697148,""EUR"":0.9132293871647388,""MXN"":25.085861640282598,""USD"":1,""SGD"":1.4393455192237754,""AUD"":1.662295611218323,""GBP"":0.8329980545084928}"
PCPB7ijTJ9Ek3DSbnDgXu,TRUE,GLOBALPAY,evt_1EaweKF8-0DLZ2QonvWtYsl,2019-01-04T09:36:00.000Z,ACCEPTED,FALSE,5122.4,US,USD,"{""CAD"":1.4077981047697148,""EUR"":0.9132293871647388,""MXN"":25.085861640282598,""USD"":1,""SGD"":1.4393455192237754,""AUD"":1.662295611218323,""GBP"":0.8329980545084928}"
a-pZBvZcAvnaEtWY79LDe,TRUE,GLOBALPAY,evt_1EPgS94mx8-ZFx1HRG93ZEf,2019-01-04T14:24:00.000Z,DECLINED,FALSE,5225.38,US,USD,"{""CAD"":1.4077981047697148,""EUR"":0.9132293871647388,""MXN"":25.085861640282598,""USD"":1,""SGD"":1.4393455192237754,""AUD"":1.662295611218323,""GBP"":0.8329980545084928}"
RBQg9xr6aGpy6BPpY6aLc,TRUE,GLOBALPAY,evt_1E7nG1HXei3xnTXNypZ8U1V,2019-01-04T19:12:00.000Z,DECLINED,FALSE,5670.14,US,USD,"{""CAD"":1.4077981047697148,""EUR"":0.9132293871647388,""MXN"":25.085861640282598,""USD"":1,""SGD"":1.4393455192237754,""AUD"":1.662295611218323,""GBP"":0.8329980545084928}"
vh1m60bWottJQKq_ixwg1,TRUE,GLOBALPAY,evt_1EhwDuVmcxXzqiSrVBeKzN1,2019-01-04T00:00:00.000Z,ACCEPTED,FALSE,3924.41,MX,MXN,"{""CAD"":1.4030379477678199,""EUR"":0.9101209531251231,""MXN"":25.08506281092529,""USD"":1,""SGD"":1.4441086217939352,""AUD"":1.6647021915094269,""GBP"":0.8338054063550825}"
xUosizV48IzUFye5Jzf6h,TRUE,GLOBALPAY,evt_1EwRy7xH0eAWnEYJN24F9S1,2019-01-04T04:48:00.000Z,ACCEPTED,FALSE,3683.23,MX,MXN,"{""CAD"":1.4030379477678199,""EUR"":0.9101209531251231,""MXN"":25.08506281092529,""USD"":1,""SGD"":1.4441086217939352,""AUD"":1.6647021915094269,""GBP"":0.8338054063550825}"
iRtcg_FsVRcmOPh4iEo-D,TRUE,GLOBALPAY,evt_1ELwFLNmrJrpntv8_prCxVu,2019-01-04T09:36:00.000Z,DECLINED,FALSE,3433.09,MX,MXN,"{""CAD"":1.4030379477678199,""EUR"":0.9101209531251231,""MXN"":25.08506281092529,""USD"":1,""SGD"":1.4441086217939352,""AUD"":1.6647021915094269,""GBP"":0.8338054063550825}"
NR2RmUyWFiv9oE8_ASaGq,TRUE,GLOBALPAY,evt_1EFNjZJ3NGlg8vmE20iDddS,2019-01-04T14:24:00.000Z,ACCEPTED,FALSE,3199.01,MX,MXN,"{""CAD"":1.4030379477678199,""EUR"":0.9101209531251231,""MXN"":25.08506281092529,""USD"":1,""SGD"":1.4441086217939352,""AUD"":1.6647021915094269,""GBP"":0.8338054063550825}"
UNQF_9OSDfOfuwgxy7dNL,TRUE,GLOBALPAY,evt_1EXJ7IFrclCCIak4FoY3K3S,2019-01-04T19:12:00.000Z,DECLINED,FALSE,2990.01,MX,MXN,"{""CAD"":1.4030379477678199,""EUR"":0.9101209531251231,""MXN"":25.08506281092529,""USD"":1,""SGD"":1.4441086217939352,""AUD"":1.6647021915094269,""GBP"":0.8338054063550825}"
J9f3RBQFd4bwFFYEhZH7C,TRUE,GLOBALPAY,evt_1EeJWKLp7Zh6ec7RbPss6tD,2019-01-04T00:00:00.000Z,ACCEPTED,FALSE,586.39,UK,GBP,"{""CAD"":1.4077673741313248,""EUR"":0.9103370168884659,""MXN"":25.082699341622266,""USD"":1,""SGD"":1.4413191437344683,""AUD"":1.668706812502643,""GBP"":0.8302051701672947}"
MFzkw8O2HtsfwMpcLILg9,TRUE,GLOBALPAY,evt_1EgDFXx7HWdUBTTBFTXG2t3,2019-01-04T04:48:00.000Z,ACCEPTED,FALSE,416.55,UK,GBP,"{""CAD"":1.4077673741313248,""EUR"":0.9103370168884659,""MXN"":25.082699341622266,""USD"":1,""SGD"":1.4413191437344683,""AUD"":1.668706812502643,""GBP"":0.8302051701672947}"
NtauOnRsLz6DNaM_woOGL,TRUE,GLOBALPAY,evt_1EhaFXEzChwSR4vh4c5wiDa,2019-01-04T09:36:00.000Z,ACCEPTED,FALSE,581,UK,GBP,"{""CAD"":1.4077673741313248,""EUR"":0.9103370168884659,""MXN"":25.082699341622266,""USD"":1,""SGD"":1.4413191437344683,""AUD"":1.668706812502643,""GBP"":0.8302051701672947}"
QQDs3BsaemIp4EAI5TXFW,TRUE,GLOBALPAY,evt_1EX6_unxkTU1VkG56yR8Him,2019-01-04T14:24:00.000Z,DECLINED,FALSE,1108.17,UK,GBP,"{""CAD"":1.4077673741313248,""EUR"":0.9103370168884659,""MXN"":25.082699341622266,""USD"":1,""SGD"":1.4413191437344683,""AUD"":1.668706812502643,""GBP"":0.8302051701672947}"
msF1NJA1cCfCvPAnOxAau,TRUE,GLOBALPAY,evt_1EF-cwpLvHdyGaCQ_eobHgH,2019-01-04T19:12:00.000Z,ACCEPTED,FALSE,921.54,UK,GBP,"{""CAD"":1.4077673741313248,""EUR"":0.9103370168884659,""MXN"":25.082699341622266,""USD"":1,""SGD"":1.4413191437344683,""AUD"":1.668706812502643,""GBP"":0.8302051701672947}"
0tT1tmp3FRp2Hxdu-Eply,TRUE,GLOBALPAY,evt_1Er3cvwIwWiJjy6MsldjPpY,2019-01-04T00:00:00.000Z,ACCEPTED,FALSE,4167.99,FR,EUR,"{""CAD"":1.4093103245034222,""EUR"":0.9065619678638608,""MXN"":25.085466372683317,""USD"":1,""SGD"":1.4405088968139748,""AUD"":1.6675559484141338,""GBP"":0.8328841543351044}"
qmFDUPi6q1DaJ8UY18KrG,TRUE,GLOBALPAY,evt_1EixFtWZ-o87QIyEvXRS65o,2019-01-04T04:48:00.000Z,ACCEPTED,FALSE,4574.86,FR,EUR,"{""CAD"":1.4093103245034222,""EUR"":0.9065619678638608,""MXN"":25.085466372683317,""USD"":1,""SGD"":1.4405088968139748,""AUD"":1.6675559484141338,""GBP"":0.8328841543351044}"
nFRPMMXe2EXAibxX_Gmev,TRUE,GLOBALPAY,evt_1EBXeWkt7n0QkqwcA3mSsTm,2019-01-04T09:36:00.000Z,DECLINED,FALSE,5058.92,FR,EUR,"{""CAD"":1.4093103245034222,""EUR"":0.9065619678638608,""MXN"":25.085466372683317,""USD"":1,""SGD"":1.4405088968139748,""AUD"":1.6675559484141338,""GBP"":0.8328841543351044}"
D5tx4dqHK8tQcBcumLCRM,TRUE,GLOBALPAY,evt_1EB5gFF2KC9N-2s5ZmM9vTh,2019-01-04T14:24:00.000Z,ACCEPTED,FALSE,5375.92,FR,EUR,"{""CAD"":1.4093103245034222,""EUR"":0.9065619678638608,""MXN"":25.085466372683317,""USD"":1,""SGD"":1.4405088968139748,""AUD"":1.6675559484141338,""GBP"":0.8328841543351044}"
nVUCpwnmADBbmSLuZwnOW,TRUE,GLOBALPAY,evt_1EkOyZplLMwBcNp-5GhDKZs,2019-01-04T19:12:00.000Z,DECLINED,FALSE,5781.39,FR,EUR,"{""CAD"":1.4093103245034222,""EUR"":0.9065619678638608,""MXN"":25.085466372683317,""USD"":1,""SGD"":1.4405088968139748,""AUD"":1.6675559484141338,""GBP"":0.8328841543351044}"
aR0h1Icyp6yuZ9gET-mAJ,TRUE,GLOBALPAY,evt_1Eqdl50ygAj7h4oPU5e2qbH,2019-01-04T00:00:00.000Z,ACCEPTED,FALSE,3774.13,CA,CAD,"{""CAD"":1.407421408060521,""EUR"":0.9111690839167272,""MXN"":25.088817107913563,""USD"":1,""SGD"":1.4357122172361407,""AUD"":1.6712412255353932,""GBP"":0.8348514704990185}"
enhDnlrnvNyPtoCKm2VMB,TRUE,GLOBALPAY,evt_1EHxiQXBZpyq8uDseds0-UG,2019-01-04T04:48:00.000Z,ACCEPTED,FALSE,4242.07,CA,CAD,"{""CAD"":1.407421408060521,""EUR"":0.9111690839167272,""MXN"":25.088817107913563,""USD"":1,""SGD"":1.4357122172361407,""AUD"":1.6712412255353932,""GBP"":0.8348514704990185}"
pXlmlgEitWEM_5HxKo4vA,TRUE,GLOBALPAY,evt_1EM9oipaP1S9jFtc1-LXxnM,2019-01-04T09:36:00.000Z,ACCEPTED,FALSE,4191.68,CA,CAD,"{""CAD"":1.407421408060521,""EUR"":0.9111690839167272,""MXN"":25.088817107913563,""USD"":1,""SGD"":1.4357122172361407,""AUD"":1.6712412255353932,""GBP"":0.8348514704990185}"
EcNnKUEQym8ixnNDcyaA2,TRUE,GLOBALPAY,evt_1E-VcAZCM85gSUWLgDmMsvf,2019-01-04T14:24:00.000Z,DECLINED,FALSE,4590.76,CA,CAD,"{""CAD"":1.407421408060521,""EUR"":0.9111690839167272,""MXN"":25.088817107913563,""USD"":1,""SGD"":1.4357122172361407,""AUD"":1.6712412255353932,""GBP"":0.8348514704990185}"
t5W8W-cu2MK_GNzZkFXuv,TRUE,GLOBALPAY,evt_1ERBTMUpQqTL7I5Ct8BCBLR,2019-01-04T19:12:00.000Z,ACCEPTED,FALSE,4964.79,CA,CAD,"{""CAD"":1.407421408060521,""EUR"":0.9111690839167272,""MXN"":25.088817107913563,""USD"":1,""SGD"":1.4357122172361407,""AUD"":1.6712412255353932,""GBP"":0.8348514704990185}"
2PTrNJKhyOV_xh-fUlJ02,TRUE,GLOBALPAY,evt_1EHDorKhzf2Lu4Daji3bulp,2019-01-04T00:00:00.000Z,DECLINED,FALSE,3760.13,AE,USD,"{""CAD"":1.4056708158890983,""EUR"":0.9073376948280172,""MXN"":25.085965443453436,""USD"":1,""SGD"":1.4379641934312037,""AUD"":1.6747500417587433,""GBP"":0.8301029680043589}"
MfPsikmH0XJj8acNt8pwR,TRUE,GLOBALPAY,evt_1E354iIWRoKUdnl-lTrVzQk,2019-01-04T04:48:00.000Z,ACCEPTED,FALSE,3880.38,AE,USD,"{""CAD"":1.4056708158890983,""EUR"":0.9073376948280172,""MXN"":25.085965443453436,""USD"":1,""SGD"":1.4379641934312037,""AUD"":1.6747500417587433,""GBP"":0.8301029680043589}"
caekBM7x1LzW0lRyCpse3,TRUE,GLOBALPAY,evt_1EdmTwgM2Q6GoAms5bn_GO-,2019-01-04T09:36:00.000Z,ACCEPTED,FALSE,4360.64,AE,USD,"{""CAD"":1.4056708158890983,""EUR"":0.9073376948280172,""MXN"":25.085965443453436,""USD"":1,""SGD"":1.4379641934312037,""AUD"":1.6747500417587433,""GBP"":0.8301029680043589}"
q_9k79sRd56yw_mngoVmK,TRUE,GLOBALPAY,evt_1EPj0v66Z9BYWnjJrdrpW6D,2019-01-04T14:24:00.000Z,ACCEPTED,FALSE,4663.08,AE,USD,"{""CAD"":1.4056708158890983,""EUR"":0.9073376948280172,""MXN"":25.085965443453436,""USD"":1,""SGD"":1.4379641934312037,""AUD"":1.6747500417587433,""GBP"":0.8301029680043589}"
eASmK2N3aNN4XIv6ch5YS,TRUE,GLOBALPAY,evt_1EkWBTu6SdjdlqJDSyoOHgq,2019-01-04T19:12:00.000Z,ACCEPTED,FALSE,4462.22,AE,USD,"{""CAD"":1.4056708158890983,""EUR"":0.9073376948280172,""MXN"":25.085965443453436,""USD"":1,""SGD"":1.4379641934312037,""AUD"":1.6747500417587433,""GBP"":0.8301029680043589}"
YtsXuKZlhJPnkyMB6Bvnm,TRUE,GLOBALPAY,evt_1EqZTAa4i1KjPi9C110QKv8,2019-01-05T00:00:00.000Z,DECLINED,FALSE,5994.52,US,USD,"{""CAD"":1.4065766263551063,""EUR"":0.9095776507479303,""MXN"":25.08164591659782,""USD"":1,""SGD"":1.4402216083300385,""AUD"":1.6738077372179478,""GBP"":0.8306431569464444}"
28ayjtJXzK8a3meqo4Vw_,TRUE,GLOBALPAY,evt_1E-piUTObulWolJlCmbNDmS,2019-01-05T04:48:00.000Z,ACCEPTED,FALSE,5832.72,US,USD,"{""CAD"":1.4065766263551063,""EUR"":0.9095776507479303,""MXN"":25.08164591659782,""USD"":1,""SGD"":1.4402216083300385,""AUD"":1.6738077372179478,""GBP"":0.8306431569464444}"
ERxUyyreH8ij-5I7FDZDV,TRUE,GLOBALPAY,evt_1Ev-xHmZgHPcbUU78QrM4JT,2019-01-05T09:36:00.000Z,DECLINED,FALSE,6419.77,US,USD,"{""CAD"":1.4065766263551063,""EUR"":0.9095776507479303,""MXN"":25.08164591659782,""USD"":1,""SGD"":1.4402216083300385,""AUD"":1.6738077372179478,""GBP"":0.8306431569464444}"
y0ajfGMv4UfBC6OJhdORr,TRUE,GLOBALPAY,evt_1ErzaTg04v3KF3To5pzti-D,2019-01-05T14:24:00.000Z,ACCEPTED,FALSE,6324.78,US,USD,"{""CAD"":1.4065766263551063,""EUR"":0.9095776507479303,""MXN"":25.08164591659782,""USD"":1,""SGD"":1.4402216083300385,""AUD"":1.6738077372179478,""GBP"":0.8306431569464444}"
YDfkNhgnV8wOVKGWK-qYX,TRUE,GLOBALPAY,evt_1ElJqm5p_9ahFVida9qmvc2,2019-01-05T19:12:00.000Z,ACCEPTED,FALSE,6546.11,US,USD,"{""CAD"":1.4065766263551063,""EUR"":0.9095776507479303,""MXN"":25.08164591659782,""USD"":1,""SGD"":1.4402216083300385,""AUD"":1.6738077372179478,""GBP"":0.8306431569464444}"
eCeFKa-oEAHxZz09ARpWN,TRUE,GLOBALPAY,evt_1EzG3tnd1WLidmSMC3vR6uE,2019-01-05T00:00:00.000Z,DECLINED,FALSE,3335.44,MX,MXN,"{""CAD"":1.4112248310471442,""EUR"":0.9120689839918349,""MXN"":25.08423995907091,""USD"":1,""SGD"":1.4438563526659254,""AUD"":1.6694736121181482,""GBP"":0.8278092219029294}"
ZOmg6s-K6VHO_l9IeVIcM,TRUE,GLOBALPAY,evt_1EgVOn6s8iMBUm-a1Lbjbwq,2019-01-05T04:48:00.000Z,ACCEPTED,FALSE,3447.79,MX,MXN,"{""CAD"":1.4112248310471442,""EUR"":0.9120689839918349,""MXN"":25.08423995907091,""USD"":1,""SGD"":1.4438563526659254,""AUD"":1.6694736121181482,""GBP"":0.8278092219029294}"
qQfKQOxjqmbypbg0oj--r,TRUE,GLOBALPAY,evt_1EI0QaLe3JwlPz05NVMsZ-6,2019-01-05T09:36:00.000Z,ACCEPTED,FALSE,3343.62,MX,MXN,"{""CAD"":1.4112248310471442,""EUR"":0.9120689839918349,""MXN"":25.08423995907091,""USD"":1,""SGD"":1.4438563526659254,""AUD"":1.6694736121181482,""GBP"":0.8278092219029294}"
EkmNLvWBkK4kx1jzmWRsk,TRUE,GLOBALPAY,evt_1Eq9mJ-6ES9ei-WlLOi6qvG,2019-01-05T14:24:00.000Z,ACCEPTED,FALSE,4016.67,MX,MXN,"{""CAD"":1.4112248310471442,""EUR"":0.9120689839918349,""MXN"":25.08423995907091,""USD"":1,""SGD"":1.4438563526659254,""AUD"":1.6694736121181482,""GBP"":0.8278092219029294}"
2AGxVTV01FIs0iOlm0p8Y,TRUE,GLOBALPAY,evt_1Exya_XPcJljArAs-pWrqP4,2019-01-05T19:12:00.000Z,ACCEPTED,FALSE,4051.93,MX,MXN,"{""CAD"":1.4112248310471442,""EUR"":0.9120689839918349,""MXN"":25.08423995907091,""USD"":1,""SGD"":1.4438563526659254,""AUD"":1.6694736121181482,""GBP"":0.8278092219029294}"
91b3YM_THORfgbdzOsObV,TRUE,GLOBALPAY,evt_1E3f-OovkGrbR-IJuhUU1pj,2019-01-05T00:00:00.000Z,DECLINED,FALSE,733.09,UK,GBP,"{""CAD"":1.415047921939855,""EUR"":0.9111658065671518,""MXN"":25.086934660389385,""USD"":1,""SGD"":1.4403780134077822,""AUD"":1.6741669661174263,""GBP"":0.8250244903956494}"
t4fLpd5dGuk0lTawLr73u,TRUE,GLOBALPAY,evt_1EydLnNN0luct1uzJ2KBK0p,2019-01-05T04:48:00.000Z,ACCEPTED,FALSE,608.89,UK,GBP,"{""CAD"":1.415047921939855,""EUR"":0.9111658065671518,""MXN"":25.086934660389385,""USD"":1,""SGD"":1.4403780134077822,""AUD"":1.6741669661174263,""GBP"":0.8250244903956494}"
o-EnOzjks8GFhQy3niA_q,TRUE,GLOBALPAY,evt_1EmCkySFWU6CiPs4V1Xf_WT,2019-01-05T09:36:00.000Z,DECLINED,FALSE,1236.97,UK,GBP,"{""CAD"":1.415047921939855,""EUR"":0.9111658065671518,""MXN"":25.086934660389385,""USD"":1,""SGD"":1.4403780134077822,""AUD"":1.6741669661174263,""GBP"":0.8250244903956494}"
NU0jyjo-7tu4f7A2xFkDo,TRUE,GLOBALPAY,evt_1ETUD9rbCCu4e72xqbR0Y05,2019-01-05T14:24:00.000Z,ACCEPTED,FALSE,1915.78,UK,GBP,"{""CAD"":1.415047921939855,""EUR"":0.9111658065671518,""MXN"":25.086934660389385,""USD"":1,""SGD"":1.4403780134077822,""AUD"":1.6741669661174263,""GBP"":0.8250244903956494}"
qu--TDSjY1zvf82w-ROkY,TRUE,GLOBALPAY,evt_1EBs6vwPz0FWicZCh1VV1gr,2019-01-05T19:12:00.000Z,ACCEPTED,FALSE,2276.05,UK,GBP,"{""CAD"":1.415047921939855,""EUR"":0.9111658065671518,""MXN"":25.086934660389385,""USD"":1,""SGD"":1.4403780134077822,""AUD"":1.6741669661174263,""GBP"":0.8250244903956494}"
HMf0w0VWrvYgiROzEI1lE,TRUE,GLOBALPAY,evt_1EoJxSom_S4srUvF2ocAkIt,2019-01-05T00:00:00.000Z,ACCEPTED,FALSE,6188.78,FR,EUR,"{""CAD"":1.415656175443307,""EUR"":0.910189076282038,""MXN"":25.086321275663526,""USD"":1,""SGD"":1.4408394860548472,""AUD"":1.6699213930739676,""GBP"":0.8265920295987683}"
E-xJ2PPooahGWowCvsX1r,TRUE,GLOBALPAY,evt_1EGV-UDxTPe4jDxug0u7lro,2019-01-05T04:48:00.000Z,DECLINED,FALSE,6626.76,FR,EUR,"{""CAD"":1.415656175443307,""EUR"":0.910189076282038,""MXN"":25.086321275663526,""USD"":1,""SGD"":1.4408394860548472,""AUD"":1.6699213930739676,""GBP"":0.8265920295987683}"
1rMs_1ro5_s4uwpVpyGjr,TRUE,GLOBALPAY,evt_1Ez_FJ6NXKv9rMru3GedqaS,2019-01-05T09:36:00.000Z,ACCEPTED,FALSE,6802.62,FR,EUR,"{""CAD"":1.415656175443307,""EUR"":0.910189076282038,""MXN"":25.086321275663526,""USD"":1,""SGD"":1.4408394860548472,""AUD"":1.6699213930739676,""GBP"":0.8265920295987683}"
